Date;Open;High;Low;Close;Volume;Adj Close;lnret
11/08/08;56590;56974;54569;54720;1208600;54720;-0,033496986
12/08/08;54721;55355;54325;54503;1226200;54503;-0,003973527
13/08/08;54509;55492;54035;54573;1922800;54573;0,001283509
14/08/08;54573;55725;54573;55138;1065600;55138;0,010299879
15/08/08;55137;55307;53831;54244;945800;54244;-0,016346746
18/08/08;54252;54928;53050;53327;847000;53327;-0,017049618
19/08/08;53326;54329;52345;53639;1006600;53639;0,005833646
20/08/08;53641;55545;53641;55377;1149400;55377;0,03188793
21/08/08;55380;56144;55380;55935;1113200;55935;0,010025957
22/08/08;55933;56430;55202;55850;823400;55850;-0,001520777
25/08/08;55854;55906;54468;54477;653400;54477;-0,024890931
26/08/08;54477;55088;54153;54359;836200;54359;-0,002168401
27/08/08;54366;55591;54366;55519;881600;55519;0,021115111
28/08/08;55516;56524;55516;56382;1062400;56382;0,015424654
29/08/08;56388;56856;55678;55680;1102400;55680;-0,012528943
1/09/08;55665;55665;54933;55162;520000;55162;-0,009346706
2/09/08;55161;55412;54207;54404;1163200;54404;-0,01383663
3/09/08;54414;55241;52891;53527;1439800;53527;-0,016251481
4/09/08;53527;53749;51157;51409;1542200;51409;-0,040372945
5/09/08;51404;51940;50092;51940;1441600;51940;0,010275952
8/09/08;51940;53706;50646;50718;1466000;50718;-0,023808329
9/09/08;50711;50711;48419;48435;1481000;48435;-0,046058184
10/09/08;48439;49957;47606;49633;1904800;49633;0,024433242
11/09/08;49629;51270;48217;51270;1556200;51270;0,032449851
12/09/08;51267;52591;50789;52393;1393800;52393;0,021667209
15/09/08;52386;52386;48409;48416;1589800;48416;-0,078942657
16/09/08;48404;49313;46261;49229;2046400;49229;0,016652543
17/09/08;49218;49218;45859;45909;2322200;45909;-0,069821704
18/09/08;45909;49002;45295;48423;2332600;48423;0,053313731
19/09/08;48424;53168;48424;53055;2103800;53055;0,091354204
22/09/08;53055;53455;51530;51541;1450200;51541;-0,028951504
23/09/08;51537;51856;49289;49593;1648800;49593;-0,038527913
24/09/08;49598;50747;49598;49843;1203000;49843;0,005028371
25/09/08;49848;51867;49848;51828;1401400;51828;0,039052478
26/09/08;51824;51824;49902;50783;1989400;50783;-0,020368891
29/09/08;50743;50743;43766;46028;1881800;46028;-0,098311746
30/09/08;46026;49541;46026;49541;1557000;49541;0,073550703
1/10/08;49538;49834;47641;49799;1498000;49799;0,005194294
2/10/08;49805;49805;45113;46145;1684200;46145;-0,076206291
3/10/08;46155;48075;44158;44517;1577200;44517;-0,035917474
6/10/08;44502;44502;37617;42101;2075600;42101;-0,055799645
7/10/08;42104;43167;39583;40140;1969600;40140;-0,04769815
8/10/08;40137;40439;37597;38594;2832800;38594;-0,039276519
9/10/08;38594;40479;36832;37080;2180800;37080;-0,040019083
10/10/08;37079;37079;33238;35610;2444600;35610;-0,040451243
13/10/08;35609;40829;35609;40829;1974000;40829;0,136766116
14/10/08;40833;43753;40218;41569;2264400;41569;0,017962084
15/10/08;41567;41567;35411;36833;2147000;36833;-0,120960515
16/10/08;36835;37394;33752;36442;2284000;36442;-0,010672227
17/10/08;36440;38342;35834;36399;1849400;36399;-0,001180654
20/10/08;36401;39453;36401;39441;1549600;39441;0,080264583
21/10/08;39440;39980;38083;39043;1533600;39043;-0,010142282
22/10/08;39043;39043;35028;35070;1647800;35070;-0,107317539
23/10/08;35069;35777;32706;33818;1962800;33818;-0,036352859
24/10/08;33809;33809;30788;31482;2251800;31482;-0,071577251
27/10/08;31480;31480;29435;29435;1696200;29435;-0,067231511
28/10/08;29438;33387;29438;33387;2342000;33387;0,12598216
29/10/08;33387;35766;33387;34845;2184800;34845;0,042743052
30/10/08;34852;37590;34852;37449;2485800;37449;0,072070352
31/10/08;37447;37945;35858;37257;2002000;37257;-0,005140161
3/11/08;37261;38545;36938;38249;1676800;38249;0,02627757
4/11/08;38256;41003;38256;40255;2134200;40255;0,051116804
5/11/08;40245;40245;37711;37786;2127800;37786;-0,063295556
6/11/08;37786;37786;35387;36362;1999000;36362;-0,03841439
7/11/08;36362;37716;36297;36665;1764400;36665;0,008298348
10/11/08;36672;38725;36298;36776;1467000;36776;0,003022837
11/11/08;36775;37629;35499;37262;1536400;37262;0,013128582
12/11/08;37261;37261;34221;34374;2413400;34374;-0,080673576
13/11/08;34374;36244;33645;35993;1890000;35993;0,04602401
14/11/08;36003;36697;35016;35789;1628600;35789;-0,005683891
17/11/08;35777;36373;34427;35717;1393600;35717;-0,002013818
18/11/08;35698;35698;33882;34095;1750800;34095;-0,04647602
19/11/08;34098;34786;33275;33405;1567200;33405;-0,020445157
21/11/08;33403;33403;31081;31251;1894800;31251;-0,066654214
24/11/08;31255;34382;31255;34189;1995600;34189;0,089852579
25/11/08;34189;35532;33620;34813;1712200;34813;0,018086925
26/11/08;34814;36877;34319;36470;2075200;36470;0,046499125
27/11/08;36470;36817;36114;36213;878600;36213;-0,007071834
28/11/08;36216;37217;35944;36596;1547400;36596;0,010520774
1/12/08;36596;36596;34396;34741;1458800;34741;-0,052018399
2/12/08;34743;35734;34743;35001;1596400;35001;0,007456087
3/12/08;35001;35476;33798;35297;2237800;35297;0,008421342
4/12/08;35311;35944;35128;35128;1264800;35128;-0,004799441
5/12/08;35125;35435;34013;35347;1929800;35347;0,00621499
8/12/08;35347;38426;35347;38285;2422400;38285;0,079844651
9/12/08;38285;38863;37653;37968;2011600;37968;-0,008314475
10/12/08;37972;39748;37972;39004;2233000;39004;0,026920505
11/12/08;39009;39880;38515;38519;1952400;38519;-0,012512579
12/12/08;38517;39374;37014;39374;1692800;39374;0,021954074
15/12/08;39368;39735;38320;38320;1631600;38320;-0,027133747
16/12/08;38324;39993;38324;39993;1614000;39993;0,042732486
17/12/08;39993;40361;39121;39947;2284800;39947;-0,001150863
18/12/08;39947;40498;38995;39536;1696200;39536;-0,010341926
19/12/08;39535;39785;38728;39131;1219200;39131;-0,010296658
22/12/08;39140;39452;37478;37619;1275600;37619;-0,03940575
23/12/08;37617;38005;36452;36471;860000;36471;-0,030991818
26/12/08;36470;37136;36334;36864;508600;36864;0,010718041
29/12/08;36864;37631;36638;37060;984800;37060;0,005302756
30/12/08;37070;37783;37065;37550;1569800;37550;0,013135157
2/01/09;37550;40265;37550;40244;1055200;40244;0,069287546
5/01/09;40243;41889;39526;41519;1909200;41519;0,031190229
6/01/09;41520;42363;41520;42312;1791000;42312;0,01891958
7/01/09;42308;42308;40563;40820;1383600;40820;-0,035898576
8/01/09;40819;41991;40251;41991;1556000;41991;0,028283152
9/01/09;41992;42525;41181;41583;1573400;41583;-0,00976388
12/01/09;41585;41585;39345;39403;1554600;39403;-0,053849474
13/01/09;39397;40323;38623;39544;1798400;39544;0,00357202
14/01/09;39537;39570;37658;37982;2198400;37982;-0,040301613
15/01/09;37993;39197;36806;39151;2029400;39151;0,030313602
16/01/09;39149;39904;38578;39342;1734200;39342;0,004866686
19/01/09;39351;39570;38700;38828;791000;38828;-0,013151015
20/01/09;38828;39174;37272;37272;1417800;37272;-0,040899261
21/01/09;37279;38543;37279;38543;1672000;38543;0,033532127
22/01/09;38543;38845;37255;37894;1744600;37894;-0,016981713
23/01/09;37891;38660;36744;38132;1433000;38132;0,006261036
26/01/09;38130;39065;37831;38509;1493800;38509;0,009838156
27/01/09;38511;39025;38422;38699;1423800;38699;0,00492178
28/01/09;38704;40438;38704;40227;2132400;40227;0,038724652
29/01/09;40229;40229;39369;39638;1330400;39638;-0,014750158
30/01/09;39637;40273;39185;39301;1477600;39301;-0,00853829
2/02/09;39296;39364;38453;38666;1334600;38666;-0,016289303
3/02/09;38665;39765;38655;39747;1545000;39747;0,027573706
4/02/09;39746;41490;39746;40129;2408600;40129;0,009564898
5/02/09;40120;41373;39791;41109;1932800;41109;0,024127811
6/02/09;41110;42873;41110;42756;2180000;42756;0,039282461
9/02/09;42755;43441;41977;42100;1749400;42100;-0,015461796
10/02/09;42101;42819;40960;41207;2280000;41207;-0,021439596
11/02/09;41207;42032;40286;40846;1673400;40846;-0,008799248
12/02/09;40827;41082;39992;40501;1782200;40501;-0,008482232
13/02/09;40512;41833;40512;41674;1445400;41674;0,028550768
16/02/09;41672;41841;41026;41841;1088600;41841;0,003999287
17/02/09;41838;41838;39817;39847;1729800;39847;-0,0488296
18/02/09;39848;40434;39209;39674;1654400;39674;-0,004351059
19/02/09;39675;40433;39630;39730;1162600;39730;0,001410509
20/02/09;39725;39725;38103;38715;1711600;38715;-0,025879448
25/02/09;38712;38933;37694;38232;1216400;38232;-0,012554261
26/02/09;38234;39219;38180;38180;1520800;38180;-0,001361043
27/02/09;38178;38801;37324;38183;1654000;38183;7,86E+05
2/03/09;38180;38180;36196;36235;1728000;36235;-0,052364888
3/03/09;36236;37085;35722;36468;1731400;36468;0,006409661
4/03/09;36468;38554;36468;38402;1796200;38402;0,051674378
5/03/09;38391;38391;36973;37369;1354600;37369;-0,027268058
6/03/09;37367;38309;36476;37105;1481200;37105;-0,007089752
9/03/09;37103;37464;36392;36741;1067400;36741;-0,009858434
10/03/09;36745;38804;36745;38795;1788200;38795;0,054398075
11/03/09;38795;39310;38238;38805;1401200;38805;0,000257732
12/03/09;38806;39304;38286;39152;1631800;39152;0,008902402
13/03/09;39152;39707;38580;39015;1595200;39015;-0,003505319
16/03/09;39018;39713;38467;38607;1526800;38607;-0,01051258
17/03/09;38608;39511;38080;39511;1456800;39511;0,023145507
18/03/09;39508;40551;38850;40142;1731800;40142;0,015844054
19/03/09;40146;41137;40146;40453;1902800;40453;0,007717639
20/03/09;40453;41053;40076;40076;1394200;40076;-0,009363155
23/03/09;40077;42509;40077;42439;1883400;42439;0,057290099
24/03/09;42439;42439;41476;41476;1826200;41476;-0,022952804
25/03/09;41478;42623;41114;41799;1956400;41799;0,007757469
26/03/09;41801;42680;41801;42589;1640400;42589;0,018723588
27/03/09;42589;42589;41586;41907;1342000;41907;-0,016143127
30/03/09;41909;41909;40351;40653;1508600;40653;-0,030380243
31/03/09;40661;41610;40661;40926;1591200;40926;0,006692924
1/04/09;40918;42005;40256;41976;1671600;41976;0,025332468
2/04/09;41977;44286;41977;43736;2363600;43736;0,041073535
3/04/09;43738;44610;43520;44391;1882800;44391;0,014865185
6/04/09;44385;44385;43429;44167;1466200;44167;-0,005058842
7/04/09;44163;44471;43593;43825;1707600;43825;-0,007773473
8/04/09;43828;44390;43706;44182;1782400;44182;0,008113036
9/04/09;44183;45702;44183;45539;1923800;45539;0,030251635
13/04/09;45536;46179;45226;45992;1552600;45992;0,009898367
14/04/09;45989;46591;45284;45418;2127600;45418;-0,012558966
15/04/09;45420;45453;44811;45273;1758000;45273;-0,003197674
16/04/09;45277;46211;45277;46025;1770800;46025;0,016473899
17/04/09;46018;46187;45723;45778;1465600;45778;-0,005381101
20/04/09;45778;45778;44275;44433;1272800;44433;-0,02982119
22/04/09;44434;45369;44434;44888;1364400;44888;0,010188062
23/04/09;44888;45804;44888;45801;1243600;45801;0,020135426
24/04/09;45801;46946;45801;46772;1528400;46772;0,020978808
27/04/09;46772;46772;45662;45820;1687400;45820;-0,020564056
28/04/09;45819;46138;44966;45821;1792400;45821;2,18E+05
29/04/09;45825;47410;45825;47227;2053400;47227;0,030223262
30/04/09;47235;48126;47235;47290;2136000;47290;0,001333094
4/05/09;47290;50405;47290;50405;2502000;50405;0,06379152
5/05/09;50404;50909;50013;50670;1945400;50670;0,005243643
6/05/09;50675;52096;50672;51499;2468600;51499;0,016228371
7/05/09;51499;52079;49743;50058;2030200;50058;-0,028380057
8/05/09;50066;51396;50051;51396;1692800;51396;0,026378015
11/05/09;51389;51389;50060;50976;1285600;50976;-0,008205415
12/05/09;50980;51565;49808;50326;1852000;50326;-0,012833092
13/05/09;50317;50317;48430;48679;1712200;48679;-0,033274117
14/05/09;48671;49461;48284;49446;1416200;49446;0,015633439
15/05/09;49447;49552;48796;49007;1508800;49007;-0,00891802
18/05/09;49012;51490;49012;51463;1731600;51463;0,048899958
19/05/09;51465;52145;50987;51347;2003200;51347;-0,002256591
20/05/09;51349;52640;51143;51245;2062000;51245;-0,00198846
21/05/09;51244;51244;49565;50087;1681000;50087;-0,022856559
22/05/09;50089;50893;49989;50568;1308800;50568;0,009557472
25/05/09;50558;50969;50558;50816;491000;50816;0,0048923
26/05/09;50817;51934;50074;51841;1456600;51841;0,019970076
27/05/09;51840;53092;51637;51792;1731400;51792;-0,000945645
28/05/09;51795;53041;51795;53041;1518800;53041;0,023829502
29/05/09;53047;53806;52432;53198;2841400;53198;0,002955602
1/06/09;53202;54857;53202;54486;1803000;54486;0,023922986
2/06/09;54486;54955;53850;54000;1919000;54000;-0,008959741
3/06/09;53999;54001;51643;52087;2037400;52087;-0,036068649
4/06/09;52094;53464;51745;53464;1398400;53464;0,026093133
5/06/09;53474;54627;53050;53341;1442200;53341;-0,002303264
8/06/09;53340;53905;52483;53630;1184800;53630;0,005403347
9/06/09;53633;54102;52845;53157;1228400;53157;-0,008858814
10/06/09;53159;54048;52819;53411;1437800;53411;0,004766918
12/06/09;53411;53936;53143;53558;1421800;53558;0,002748462
15/06/09;53558;53558;51252;52034;1662800;52034;-0,028867828
16/06/09;52035;52494;51166;51206;1328600;51206;-0,016040638
17/06/09;51197;51197;50265;51046;1638000;51046;-0,003129526
18/06/09;51050;51275;50510;50903;1165000;50903;-0,002805326
19/06/09;50908;51665;50908;51374;1225000;51374;0,009210347
22/06/09;51367;51367;49411;49495;1602000;49495;-0,037260554
23/06/09;49496;49902;49130;49814;1395200;49814;0,006424415
24/06/09;49819;50758;49520;49672;1370200;49672;-0,002854675
25/06/09;49668;51515;49327;51515;1591600;51515;0,036431633
26/06/09;51517;51935;51341;51486;1220400;51486;-0,000563101
29/06/09;51488;52275;51488;52138;1052800;52138;0,012584123
30/06/09;52143;52435;51102;51465;1321200;51465;-0,012992085
1/07/09;51464;52383;51464;51544;1371200;51544;0,001533847
2/07/09;51538;51538;50608;51025;1006400;51025;-0,010120103
3/07/09;51026;51167;50915;50935;487800;50935;-0,001765399
6/07/09;50932;50932;49691;50622;1377800;50622;-0,006164046
7/07/09;50619;50621;49400;49457;1637400;49457;-0,023282659
8/07/09;49460;49846;48456;49178;1545600;49178;-0,005657236
10/07/09;49175;49326;48714;49221;1038800;49221;0,000873993
13/07/09;49221;49644;48262;49187;1331400;49187;-0,000691001
14/07/09;49186;49647;48573;48873;1431200;48873;-0,006404264
15/07/09;48876;51488;48876;51297;1885000;51297;0,048407174
16/07/09;51292;52338;50703;51918;1547400;51918;0,01203328
17/07/09;51918;52352;51736;52072;1232200;52072;0,002961825
20/07/09;52073;53262;52073;53155;1498200;53155;0,020584797
21/07/09;53155;53716;52520;53234;1396200;53234;0,001485116
22/07/09;53232;53664;52543;53073;1360000;53073;-0,003028966
23/07/09;53074;54629;53065;54249;2061200;54249;0,021916235
24/07/09;54249;54600;54037;54457;1131800;54457;0,00382684
27/07/09;54458;54886;53943;54549;1108600;54549;0,001687981
28/07/09;54547;54547;53779;54472;1304800;54472;-0,001412572
29/07/09;54470;54470;53256;53735;1231600;53735;-0,01362225
30/07/09;53735;55083;53735;54478;1248200;54478;0,013732392
31/07/09;54474;54980;54206;54766;1225200;54766;0,005272613
3/08/09;54766;56200;54766;55998;1256400;55998;0,022246412
4/08/09;55998;56656;55727;56038;1512800;56038;0,000714056
5/08/09;56041;56586;55407;56384;1241000;56384;0,006155398
6/08/09;56385;56780;55361;55755;1333400;55755;-0,011218338
7/08/09;55758;56644;55758;56330;1259200;56330;0,01026016
10/08/09;56329;56830;56151;56830;1191200;56830;0,008837102
11/08/09;56816;56816;55568;55761;1406600;55761;-0,018989655
12/08/09;55761;56696;55714;56588;1659800;56588;0,014722248
13/08/09;56588;57367;56533;57048;1511400;57048;0,00809607
14/08/09;57048;57190;55979;56638;1496800;56638;-0,007212881
17/08/09;56636;56636;54881;55218;1402000;55218;-0,025391151
18/08/09;55219;55891;55216;55749;1129400;55749;0,009570486
19/08/09;55748;56212;54918;56156;1279200;56156;0,007274059
20/08/09;56173;56897;56143;56831;1070200;56831;0,011948419
21/08/09;56836;57782;56836;57729;1240400;57729;0,015677695
24/08/09;57731;58634;57698;57775;1428000;57775;0,000796509
25/08/09;57778;58311;57401;57421;1251200;57421;-0,006146066
26/08/09;57425;57791;57106;57766;1237600;57766;0,005990277
27/08/09;57769;57878;56845;57704;1345200;57704;-0,001073872
28/08/09;57704;58136;57344;57701;1176200;57701;-5,20E+05
31/08/09;57698;57698;56170;56489;1504200;56489;-0,021228575
1/09/09;56489;57002;55764;55815;1443600;55815;-0,012003278
2/09/09;55813;55948;55386;55386;1644400;55386;-0,007715796
3/09/09;55389;55888;55339;55707;1272200;55707;0,005778958
4/09/09;55707;56729;55656;56652;1198000;56652;0,016821479
7/09/09;55707;56729;55656;56652;0;56652;0
8/09/09;56655;57855;56655;57855;1375000;57855;0,021012589
9/09/09;57844;58089;57534;57910;1357800;57910;0,000950201
10/09/09;57908;58538;57615;58536;1401400;58536;0,010751868
11/09/09;58537;58834;58145;58366;1119800;58366;-0,002908421
14/09/09;58363;58868;57753;58868;990600;58868;0,008564121
15/09/09;58868;59401;58691;59264;1128800;59264;0,00670439
16/09/09;59265;60526;59265;60411;1810800;60411;0,019169169
17/09/09;60409;61027;60116;60236;1594200;60236;-0,002901027
18/09/09;60236;60710;60158;60703;1290400;60703;0,00772294
21/09/09;60703;61066;60014;60928;1358600;60928;0,003699719
22/09/09;60938;62017;60938;61493;1587200;61493;0,009230508
23/09/09;61489;61630;60478;60496;1521000;60496;-0,0163461
24/09/09;60496;60978;59600;60046;1312000;60046;-0,007466312
25/09/09;60045;60472;59755;60356;989800;60356;0,005149428
28/09/09;60357;61317;60357;61317;955800;61317;0,015796766
29/09/09;61316;61599;60750;61235;1175400;61235;-0,001338208
30/09/09;61241;61926;60978;61518;1544800;61518;0,004610893
1/10/09;61519;61519;60306;60459;1401200;60459;-0,017364366
2/10/09;60453;61333;59678;61172;1736000;61172;0,011724119
5/10/09;61178;62460;61178;62369;1335400;62369;0,019378789
6/10/09;62378;63291;62002;62671;1665600;62671;0,004830464
7/10/09;62666;63015;62104;62638;1413600;62638;-0,000526698
8/10/09;62640;63816;62640;63760;1766000;63760;0,017753912
9/10/09;63772;64177;63493;64071;1153000;64071;0,004865809
13/10/09;64075;64646;63967;64646;1190600;64646;0,008934388
14/10/09;64653;66393;64653;66201;2096400;66201;0,023769337
15/10/09;66199;66703;65837;66703;1328400;66703;0,007554361
16/10/09;66703;66703;65499;66200;1484600;66200;-0,007569466
19/10/09;66200;67530;66194;67239;1402200;67239;0,015572973
20/10/09;67231;67231;64076;65303;2649200;65303;-0,029215459
21/10/09;65302;67157;65221;65486;1792600;65486;0,002798402
22/10/09;65490;66502;65454;66135;1273200;66135;0,009861728
23/10/09;66144;66982;64988;65059;1393800;65059;-0,016403557
26/10/09;65056;65901;64501;65086;1380400;65086;0,000414922
27/10/09;65090;65498;63161;63161;1499200;63161;-0,03002245
28/10/09;63161;63173;60146;60162;2238800;60162;-0,048646098
29/10/09;60167;63907;60167;63721;1747800;63721;0,057473255
30/10/09;63721;64226;60913;61546;1996200;61546;-0,034729316
3/11/09;61539;63237;60724;62643;1902600;62643;0,017667081
4/11/09;62650;64142;62650;63913;1891200;63913;0,02007084
5/11/09;63907;64830;63700;64816;1575600;64816;0,014029703
6/11/09;64820;65094;63587;64466;1659000;64466;-0,005414533
9/11/09;64475;66236;64475;66214;1599800;66214;0,026753968
10/11/09;66214;66709;65706;66303;1652000;66303;0,001343224
11/11/09;66303;67170;66028;66431;1807800;66431;0,00192867
12/11/09;66427;66614;64319;64448;1914400;64448;-0,030305118
13/11/09;64452;65788;64229;65326;1859000;65326;0,013531422
16/11/09;65326;66896;65326;66627;1757800;66627;0,019719781
17/11/09;66632;67409;66232;67406;1733800;67406;0,011624134
18/11/09;67430;68060;66494;66516;1592000;66516;-0,013291515
19/11/09;66514;66564;65547;66327;1467000;66327;-0,002845466
23/11/09;66335;67365;66335;66809;1582600;66809;0,007240748
24/11/09;66812;67317;65969;67317;1348000;67317;0,007575003
25/11/09;67319;67997;67241;67917;1385400;67917;0,008873566
26/11/09;67911;67911;66236;66392;825600;66392;-0,022709804
27/11/09;66371;67086;65737;67082;1172000;67082;0,010339184
30/11/09;67082;67545;66876;67044;2224800;67044;-0,000566631
1/12/09;67051;68616;67051;68546;2326400;68546;0,022155932
2/12/09;68412;69139;68412;68615;1362000;68615;0,001006117
3/12/09;68622;69336;68308;68315;1223400;68315;-0,004381808
4/12/09;68316;69361;67328;67604;1410600;67604;-0,010462209
7/12/09;67611;68866;67611;68512;1186200;68512;0,01334176
8/12/09;68511;68511;67470;67729;1550000;67729;-0,011494464
9/12/09;67736;68272;67484;68012;1141400;68012;0,004169712
10/12/09;68021;68912;68021;68728;1473200;68728;0,010472525
11/12/09;68750;69502;68750;69267;1489600;69267;0,007811917
14/12/09;69273;69785;69193;69349;1294000;69349;0,001183125
15/12/09;69345;69515;68822;69311;1284200;69311;-0,000548103
16/12/09;69310;69622;68466;68622;1710000;68622;-0,009990441
17/12/09;68619;68619;66792;67068;1339400;67068;-0,022906153
18/12/09;67068;67281;66322;66794;1075200;66794;-0,004093774
21/12/09;66806;67671;65925;65925;1406000;65925;-0,013095524
22/12/09;65940;67421;65940;67418;1272600;67418;0,022394312
23/12/09;67418;67810;66943;67589;904400;67589;0,002533203
28/12/09;67591;68277;67591;67902;556400;67902;0,004620241
29/12/09;67902;68309;67902;68296;669200;68296;0,00578571
30/12/09;68277;68588;67749;68588;1182200;68588;0,004266393
4/01/10;68587;70081;68587;70045;1655400;70045;0,0210203
5/01/10;70046;70595;69928;70240;1984200;70240;0,002780057
6/01/10;70237;70937;70016;70729;2243600;70729;0,006937723
7/01/10;70723;70723;70045;70451;1555000;70451;-0,00393824
8/01/10;70455;70766;70158;70263;1634400;70263;-0,002672088
11/01/10;70267;71068;70158;70433;1569000;70433;0,002416559
12/01/10;70429;70429;69284;70076;1628600;70076;-0,005081536
13/01/10;70081;70626;69535;70385;1818800;70385;0,004399805
14/01/10;70377;70508;69661;69801;1830200;69801;-0,008331836
15/01/10;69780;69788;68695;68978;1648400;68978;-0,011860723
18/01/10;68983;69748;68983;69401;1139000;69401;0,006113663
19/01/10;69396;70036;68867;69909;1323400;69909;0,00729312
20/01/10;69901;69901;67546;68200;1990600;68200;-0,024749831
21/01/10;68200;68458;65996;66270;2263800;66270;-0,028707259
22/01/10;66264;66660;65445;66220;1305000;66220;-0,000754774
26/01/10;66213;66213;64719;65524;1990400;65524;-0,010566044
27/01/10;65527;65663;64553;65070;1813600;65070;-0,006952874
28/01/10;65071;66049;64541;65588;1649400;65588;0,007929139
29/01/10;65591;66576;65140;65402;1823200;65402;-0,002839913
1/02/10;65402;66763;65362;66572;1494400;66572;0,01773123
2/02/10;66589;67321;66539;67163;1587800;67163;0,008838432
3/02/10;67163;67347;66774;67109;1765000;67109;-0,000804338
4/02/10;67100;67100;63750;63934;2262400;63934;-0,048466862
5/02/10;63934;64001;61341;62763;3053000;62763;-0,018485573
8/02/10;62760;63923;62728;63153;1875600;63153;0,006194626
9/02/10;63164;65526;63164;64718;1357400;64718;0,024479016
10/02/10;64721;65170;64320;65051;891000;65051;0,005132208
11/02/10;65050;66145;64344;66129;1259000;66129;0,016435802
12/02/10;66129;66133;65123;65855;873200;65855;-0,004152024
17/02/10;65863;67542;65863;67285;0;67285;0,021481974
18/02/10;67285;67836;66550;67836;1286600;67836;0,008155698
19/02/10;67811;67935;67210;67597;1248000;67597;-0,003529424
22/02/10;67598;68120;67035;67184;1401600;67184;-0,006128479
23/02/10;67179;67179;65660;66108;1644800;66108;-0,016145356
24/02/10;66110;66514;65534;65795;1573000;65795;-0,004745921
25/02/10;65765;66325;64429;66121;1792200;66121;0,004942549
26/02/10;66118;66510;65607;66503;1731400;66503;0,005760663
1/03/10;66511;67397;66511;67228;1363000;67228;0,010842768
2/03/10;67228;68250;67228;67779;1708600;67779;0,008162585
3/03/10;67780;68813;67482;67641;2113800;67641;-0,002038104
4/03/10;67643;68198;66924;67815;1398600;67815;0,002569101
5/03/10;67823;68930;67823;68847;1950600;68847;0,015103242
8/03/10;68851;69070;68318;68575;1428200;68575;-0,003958614
9/03/10;68573;70144;68255;69576;2464200;69576;0,014491643
10/03/10;69578;70476;69578;69979;1909200;69979;0,005775517
11/03/10;69981;70183;69411;69885;1627200;69885;-0,001344163
12/03/10;69901;70486;69341;69341;1569000;69341;-0,007814672
15/03/10;69340;69384;68623;69024;1453000;69024;-0,004582092
16/03/10;69023;69949;69022;69942;1302400;69942;0,013212057
17/03/10;69945;70424;69376;69723;1372000;69723;-0,003136078
18/03/10;69726;70128;68972;69697;1656200;69697;-0,000372974
19/03/10;69701;69998;68773;68829;1957400;68829;-0,012532107
22/03/10;68814;69121;67899;69042;1395200;69042;0,003089847
23/03/10;69049;69613;68913;69387;1606600;69387;0,004984515
24/03/10;69382;69677;68744;68913;1597400;68913;-0,006854691
25/03/10;68916;69572;68377;68442;1478400;68442;-0,006858168
26/03/10;68442;68910;68024;68683;1771400;68683;0,003515045
29/03/10;68681;69943;68681;69939;1528000;69939;0,018121718
30/03/10;69942;70451;69750;69960;1490000;69960;0,000300217
31/03/10;69960;70392;69573;70372;1676800;70372;0,005871807
1/04/10;70375;71401;70373;71136;1552800;71136;0,010798081
5/04/10;71148;71645;71148;71290;1316000;71290;0,002162527
6/04/10;71290;71711;70823;71096;1697000;71096;-0,002724989
7/04/10;71092;71257;70531;70793;1720400;70793;-0,004270951
8/04/10;70793;71805;70462;71785;1701800;71785;0,013915415
9/04/10;71783;71989;71307;71417;1680000;71417;-0,005139604
12/04/10;71414;71607;70505;70614;1471600;70614;-0,011307511
13/04/10;70618;71053;70169;70792;1634200;70792;0,002517575
14/04/10;70794;71207;70628;71035;1758800;71035;0,003426713
15/04/10;71036;71066;70429;70524;2264600;70524;-0,007219636
16/04/10;70522;70522;69013;69421;2043800;69421;-0,015763662
19/04/10;69418;69431;68378;69098;1722000;69098;-0,004663629
20/04/10;69101;69702;69101;69318;1750200;69318;0,003178826
22/04/10;69313;69528;68081;69386;1787200;69386;0,000980505
23/04/10;69388;69709;68832;69509;1366800;69509;0,001771123
26/04/10;69509;69810;68813;68872;1179400;68872;-0,009206531
27/04/10;68868;68868;66499;66511;2062200;66511;-0,034882362
28/04/10;66513;67253;65914;66656;1855600;66656;0,002177718
29/04/10;66661;68012;66661;67978;1609400;67978;0,019639058
30/04/10;67975;67975;67243;67530;2120200;67530;-0,00661218
3/05/10;67534;67969;66723;67119;1776000;67119;-0,00610478
4/05/10;67116;67116;64588;64869;2820000;64869;-0,034097312
5/05/10;64859;65612;63533;64914;2681200;64914;0,000693465
6/05/10;64915;65533;60774;63414;3207600;63414;-0,02337866
7/05/10;63416;63945;61663;62871;2903400;62871;-0,008599649
10/05/10;62872;66083;62872;65453;2377400;65453;0,04024732
11/05/10;65449;65733;64425;64425;2401600;64425;-0,015830571
12/05/10;64438;65351;64438;65224;1981400;65224;0,012325743
13/05/10;65223;65427;64738;64788;1798200;64788;-0,006707098
14/05/10;64787;64787;63050;63412;2220800;63412;-0,021467283
17/05/10;63406;63593;61825;62866;2746000;62866;-0,008647641
18/05/10;62871;63529;60810;60841;2787000;60841;-0,032741573
19/05/10;60841;60850;59068;59689;3203000;59689;-0,019116155
20/05/10;59684;59684;57634;58192;3369200;58192;-0,025399861
21/05/10;58192;60303;57997;60259;2558200;60259;0,034904051
24/05/10;60255;60850;59815;59915;1792600;59915;-0,005725048
25/05/10;59912;59912;57876;59184;2477800;59184;-0,012275656
26/05/10;59182;60701;59179;60190;3638600;60190;0,01685499
